name,id
Percentage Tobacco Smoking Among Within EU28 And Not A Citizen Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_WithinEU28AndNotACitizen
Population: Percentage Underweight,Percent_Underweight_In_Count_Person
Population: Percentage Underweight Among Citizen,Percent_Underweight_In_Count_Person_Citizen
Population: Percentage Underweight Among Citizen Outside EU28,Percent_Underweight_In_Count_Person_CitizenOutsideEU28
Population: Percentage Underweight Among Female,Percent_Underweight_In_Count_Person_Female
Population: Percentage Underweight Among Foreign Born,Percent_Underweight_In_Count_Person_ForeignBorn
Population: Percentage Underweight Among Foreign Born Outside EU28,Percent_Underweight_In_Count_Person_ForeignBornOutsideEU28
Population: Percentage Underweight Among Foreign Born Within EU28,Percent_Underweight_In_Count_Person_ForeignBornWithinEU28
Population: Percentage Underweight Among Income Of 0 To 20 Percentile,Percent_Underweight_In_Count_Person_IncomeOf0To20Percentile
Population: Percentage Underweight Among Income Of 20 To 40 Percentile,Percent_Underweight_In_Count_Person_IncomeOf20To40Percentile
Population: Percentage Underweight Among Income Of 40 To 60 Percentile,Percent_Underweight_In_Count_Person_IncomeOf40To60Percentile
Population: Percentage Underweight Among Income Of 60 To 80 Percentile,Percent_Underweight_In_Count_Person_IncomeOf60To80Percentile
Population: Percentage Underweight Among Income Of 80 To 100 Percentile,Percent_Underweight_In_Count_Person_IncomeOf80To100Percentile
Population: Percentage Underweight Among Less Than Primary Education Or Primary Education Or Lower Secondary Education,Percent_Underweight_In_Count_Person_LessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation
Population: Percentage Underweight Among Limited Activity Limitation,Percent_Underweight_In_Count_Person_LimitedActivityLimitation
Population: Percentage Underweight Among Male,Percent_Underweight_In_Count_Person_Male
Population: Percentage Underweight Among Moderate Activity Limitation,Percent_Underweight_In_Count_Person_ModerateActivityLimitation
Population: Percentage Underweight Among Native,Percent_Underweight_In_Count_Person_Native
Population: Percentage Underweight Among No Activity Limitation,Percent_Underweight_In_Count_Person_NoActivityLimitation
Population: Percentage Underweight Among Not A Citizen,Percent_Underweight_In_Count_Person_NotACitizen
Population: Percentage Underweight Among Rural,Percent_Underweight_In_Count_Person_Rural
Population: Percentage Underweight Among Semi Urban,Percent_Underweight_In_Count_Person_SemiUrban
Population: Percentage Underweight Among Severe Activity Limitation,Percent_Underweight_In_Count_Person_SevereActivityLimitation
Population: Percentage Underweight Among Tertiary Education,Percent_Underweight_In_Count_Person_TertiaryEducation
Population: Percentage Underweight Among Tertiary Education Stage One Or Tertiary Education Stage Two,Percent_Underweight_In_Count_Person_TertiaryEducationStageOneOrTertiaryEducationStageTwo
Population: Percentage Underweight Among Upper Secondary Education Or Post Secondary Non Tertiary Education,Percent_Underweight_In_Count_Person_UpperSecondaryEducationOrPostSecondaryNonTertiaryEducation
Population: Percentage Underweight Among Urban,Percent_Underweight_In_Count_Person_Urban
Population: Percentage Underweight Among Within EU28 And Not A Citizen,Percent_Underweight_In_Count_Person_WithinEU28AndNotACitizen
"Percentage Upper Secondary Education Or Post Secondary Non Tertiary Education, Physical Activity Among Population",Percent_UpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_PhysicalActivity_In_Count_Person
"Percentage Walking, Non Work Related Physical Activity Among Population",Percent_Walking_NonWorkRelatedPhysicalActivity_In_Count_Person
"Percentage Work Related Physical Activity, Heavy Activity Among Population",Percent_WorkRelatedPhysicalActivity_HeavyActivity_In_Count_Person
"Percentage Work Related Physical Activity, Moderate Activity Or Heavy Activity Among Population",Percent_WorkRelatedPhysicalActivity_ModerateActivityOrHeavyActivity_In_Count_Person
"Percentage Work Related Physical Activity, Moderate Activity Among Population",Percent_WorkRelatedPhysicalActivity_ModerateActivity_In_Count_Person
"Percentage Work Related Physical Activity, No Activity Or Light Activity Among Population",Percent_WorkRelatedPhysicalActivity_NoActivityOrLightActivity_In_Count_Person
Quantity Sold of Farm Inventory: Cattle And Calves,QuantitySold_FarmInventory_CattleAndCalves
Quantity Sold of Farm Inventory: Hogs And Pigs,QuantitySold_FarmInventory_HogsAndPigs
Unemployment Rate,UnemploymentRate_Person
Unemployment Rate: Female,UnemploymentRate_Person_Female
Unemployment Rate: Male,UnemploymentRate_Person_Male
"Unemployment Rate: Female, Rural",UnemploymentRate_Person_Rural_Female
"Unemployment Rate: Male, Rural",UnemploymentRate_Person_Rural_Male
"Unemployment Rate: Female, Urban",UnemploymentRate_Person_Urban_Female
"Unemployment Rate: Male, Urban",UnemploymentRate_Person_Urban_Male
